GSM_ID,100152367_TGI_at,100148025_TGI_at,100147415_TGI_at,100142646_TGI_at,100131664_TGI_at,100159841_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100149328_TGI_at,100139653_TGI_at,100122717_TGI_at,100137227_TGI_at,100141545_TGI_at,100147092_TGI_at,100142419_TGI_at,100152115_TGI_at,100155952_TGI_at,100156268_TGI_at,100158086_TGI_at,100130781_TGI_at,100149348_TGI_at,100152725_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100125753_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM616853,23.35608,17.26335,5.090382,1.822393,12.07258,18.20253,16.102510000000002,5.156371,29.71099,18.95823,16.54605,12.18632,12.36694,23.68289,6.094182,19.43279,31.035120000000006,14.284,11.87422,20.33614,25.23693,19.70412,5.368368,8.740549,3.550268,12.88481,11.53135,11.26292,8.900769,18.8402,3
GSM616854,24.57803,22.08059,4.9098,10.28251,14.00597,19.71371,15.02352,4.2419699999999985,23.33986,22.00706,8.901116,20.37064,15.74611,28.02421,8.179135,6.477712,32.92023,12.26969,16.30312,14.54222,20.68433,25.75201,5.153938,4.906016,21.0222,14.16523,6.9989050000000015,13.585070000000002,10.24134,20.7777,3
GSM616855,26.508879999999998,10.21281,10.54432,6.127515,12.94158,18.001079999999995,19.17961,4.182646,30.2881,19.43486,11.02727,11.94745,12.46525,27.74961,6.324744,8.422182000000001,34.42289,8.555308,13.34687,14.07585,27.32909,24.07973,2.146213,5.653703,12.81436,14.84586,9.614077,13.402679999999998,15.21053,17.66304,3
GSM616856,24.61334,16.8582,12.25407,6.639494,10.98704,16.56825,17.83031,3.666695,28.1049,20.97507,8.127007,25.2739,17.30213,28.152690000000003,7.815836,4.975615,30.22833,9.578178,7.748405,17.22202,27.685540000000003,26.68207,4.144629,4.094309,10.5189,18.16743,5.131029,9.749969,4.464748,21.81765,3
GSM616857,24.2305,17.96065,9.219981,7.824812,12.69869,21.76997,13.65859,23.8707,23.25437,19.49755,13.16634,14.32952,14.30047,30.37703,5.643768,8.644248,34.00933,12.28591,15.17895,13.07112,20.23814,24.72263,3.448113,7.5761020000000014,13.14611,15.139679999999998,12.87044,17.6559,3.597296,16.876479999999994,3
GSM616858,25.611439999999998,15.9012,13.33781,2.706975,12.07469,14.8578,19.31664,4.1624360000000005,24.65678,20.85689,6.712236999999999,3.060664,19.43653,34.17681,5.7929330000000006,3.844364,31.21064,10.21565,3.720182,24.15008,23.0624,25.01067,3.124289,6.55351,4.24228,13.47464,4.88051,6.462049,12.27631,20.4747,3
GSM616859,27.480190000000004,15.12503,2.161872,11.03853,12.84239,17.3041,13.51204,6.6236,26.57869,21.27572,7.482071,13.62726,15.68449,31.30702,6.269005,5.030394,35.88147,12.50021,12.08379,15.55045,21.42206,25.88494,2.272679,8.261616,11.49779,16.65674,7.775713,12.29537,6.813984,19.4807,3
GSM616860,27.16735,17.42124,13.30944,2.529557,8.947929,17.76634,17.17494,3.604132,30.92043,15.56337,6.903892999999999,27.79665,19.37914,30.93133,7.007206,4.206538,35.48196,4.511581,14.052979999999998,8.088075,28.88336,24.92343,4.283762,8.680082,15.8067,18.23476,7.012753,5.918242,9.763922,15.84944,3
GSM616861,27.46126,13.67364,9.206583,7.241465,10.50267,19.13884,16.691370000000006,17.7922,26.558490000000006,23.21017,8.900252,3.642273,18.08756,32.5853,7.488941,3.932982,34.51214,12.13299,16.46292,17.71997,20.8651,23.2818,2.476989,4.128963,16.93374,14.7997,10.87931,11.36052,4.5098720000000005,21.81572,3
GSM616862,29.21173,20.39037,22.99429,4.255548,15.92955,15.92982,18.10384,3.592307,24.09021,19.88151,12.83687,2.182404,3.782515,27.29379,8.259869,12.27907,29.739390000000004,8.906446,4.009104,18.49912,24.50917,23.647920000000006,12.57707,8.732254,3.967609,14.31938,7.583385000000002,6.399602,6.381725,13.72724,3
GSM616863,27.709709999999998,19.17742,1.878332,6.623035000000002,9.158725,16.08428,17.84832,6.685528,29.0413,24.78659,7.418305,10.39431,16.7742,36.11823,6.865546000000001,4.757052,30.507990000000003,12.51388,11.68402,20.31404,26.25709,23.599,4.222054,6.353369,11.27059,15.604170000000002,4.6828,9.122424,10.47627,17.88871,3
GSM616864,30.19538,22.00713,10.66275,5.736226,9.242723,15.6197,19.21861,4.290591,29.30786,25.93571,7.877223,16.647679999999998,10.51305,28.656999999999996,8.459651,6.718183,32.32969,8.696311,17.973029999999994,8.687227,19.65799,17.587989999999998,6.2057980000000015,9.032632,10.01046,13.68746,7.569023,7.762207000000001,24.59153,19.23023,3
GSM616865,24.130129999999998,16.638460000000002,18.72836,5.131542,11.20999,15.45372,18.50914,6.7728,24.93934,18.108,10.29803,30.85994,12.32034,28.81295,7.488475,6.3463080000000005,33.87607,9.054518,15.72477,10.47507,23.46397,24.30299,4.586994,8.712859,22.0584,11.08761,7.920932,8.051542,5.988409,21.12645,3
GSM616866,27.99065,10.41182,15.3394,11.8325,9.394565,16.2105,18.27639,6.957474,27.98136,23.83724,5.778682,10.07635,17.42768,33.0612,4.44925,3.262395,31.23801,9.578986,13.02164,16.35321,26.43732,17.47725,2.15076,8.235572,4.936401,15.828270000000002,5.923645,9.90653,12.35815,20.24791,3
GSM616867,23.03361,18.61628,14.92731,3.839804,7.582345,18.06019,20.83106,2.870325,26.86358,19.09101,8.381878,31.98112,18.7448,31.17836,6.8021759999999984,3.434893,31.753390000000003,11.33303,8.286937,17.34519,28.22949,19.55715,5.227887,9.366003,6.257355,20.10387,6.552078,5.523349,4.8035260000000015,22.88244,3
GSM616868,26.03079,19.64408,8.971383,5.877871,13.30806,16.35926,17.29214,2.9613150000000004,25.862820000000006,20.61554,6.443501,4.520872,17.8087,30.83993,5.93296,3.344049,36.65754,16.12385,6.514067,16.608060000000002,23.63718,26.52774,5.471044,9.300632,6.711242,14.1385,4.118785,6.4891489999999985,6.2931,20.35916,3
GSM616869,28.03128,15.85496,7.578805,3.689638,9.188979,19.12785,19.44902,12.06909,29.681790000000003,19.85675,7.588621000000002,13.63704,20.49387,29.21824,7.697008999999999,2.917084,33.3961,11.12921,6.057917,21.75055,23.75815,21.35685,2.904747,9.629137,6.174217,23.01916,5.288071,7.9652910000000015,8.996145,20.56796,3
GSM616870,25.13723,22.967,10.36077,5.500671,11.25208,18.26881,19.61552,9.182558,32.15313,22.16374,9.62851,15.41184,17.28749,31.52761,6.334725,6.959225999999999,34.47017,9.880958,7.6899570000000015,20.42027,6.425653,19.05794,5.032954,5.949509,8.515563,21.15356,6.66257,9.558587,2.189164,21.49154,3
GSM616871,28.261390000000002,22.82891,7.351636999999998,3.902315,7.027956,11.26159,18.07121,6.237248,31.25587,20.68819,6.474075,16.332629999999998,18.2627,29.066640000000003,7.792942999999998,3.2178150000000003,30.82431,13.10133,18.54909,21.47589,26.86448,18.05469,5.552529,5.537069,11.09119,3.991578,4.286057,6.186012,6.860103,23.67779,3
GSM616872,24.41295,22.73838,18.12622,6.556991,11.27007,15.76463,18.00698,2.641304,25.0166,23.02995,5.745774,18.755,17.64252,29.53727,9.25645,1.884908,33.43405,5.407424,9.111045,16.73392,25.16365,17.817729999999994,6.023194,7.777641,6.665344,14.54759,3.638199,6.507868,9.406941,16.71349,3
GSM616873,27.717670000000002,11.03247,2.836825,13.75961,11.40119,16.76334,14.18285,4.196593,24.77953,23.81978,7.735217,0.7874343,19.92374,30.60316,5.836418,3.987758,35.60938,11.6835,18.092370000000006,17.78269,22.52884,18.85469,2.373764,6.32107,8.00791,9.996688,5.691253,9.930379,8.255436,23.42754,3
GSM616874,28.826259999999998,13.5417,10.76221,1.561375,11.38207,14.92291,20.81245,3.8868,32.24542,21.84396,8.104581,5.69634,16.72557,25.40335,8.881001,4.491347,31.66456,4.279829,19.314870000000006,15.14667,30.745420000000006,20.14534,2.340913,7.425363000000001,5.495158999999999,15.034820000000002,9.332232,4.066536,10.04217,20.25733,3
GSM616875,26.871190000000002,16.43265,4.695042,8.285521000000001,8.114986,24.91319,17.962329999999994,14.26612,33.221309999999995,23.26508,14.231470000000002,2.327002,15.72234,24.73079,6.658992,9.092247,34.79092,20.46855,13.80431,6.690742,13.38432,17.583370000000002,4.238762,15.000370000000002,12.31318,12.08042,8.793201,19.88105,17.36543,22.57568,3
GSM616876,29.81097,26.316540000000003,16.95642,4.94791,10.80235,12.55408,16.8671,5.359947,29.45336,19.40439,7.869308,15.0056,7.823844999999999,28.23272,8.441156,4.77225,32.72766,7.684153999999999,16.271739999999998,11.09898,26.80553,17.71033,10.2037,9.471379,7.320508999999999,12.74714,7.414722999999999,6.274956,0.5797395000000001,19.21177,3
GSM616877,31.84125,10.17822,8.713529,5.922844,8.594472999999999,9.06899,19.19835,2.090163,30.58897,19.6095,4.686675,17.19604,14.70111,33.26078,10.0673,2.3679900000000003,31.701390000000004,2.826467,13.59144,4.739657,17.14555,25.3901,2.031157,1.77725,11.54849,6.2901669999999985,2.920297,1.661678,6.285923,22.91669,3
GSM616878,28.944340000000004,9.363976,6.594302000000001,11.04332,7.968927000000001,15.68034,19.39574,4.647833,28.49146,26.7664,8.48129,8.662600999999999,13.54637,32.13146,5.268987,4.248075,30.43006,15.73049,14.19023,20.10567,24.05887,20.20939,2.14995,10.30086,7.4883,7.000014,6.55875,11.69981,7.284961999999998,22.12325,3
GSM616879,29.25242,10.86093,6.078115,13.74181,6.948438,17.8893,15.0919,7.069889,26.8403,12.97968,14.23391,21.04085,10.27889,29.71918,5.061246,12.53269,34.94696,7.182865,18.37218,5.816004,27.93507,24.1582,3.309549,10.85043,10.09812,7.663023,11.05571,18.82439,1.343792,15.82422,3
GSM616880,32.4928,23.76144,9.957659,5.6966199999999985,9.439027,7.04597,19.54583,6.273793,35.40729,18.23719,7.98,7.2447300000000014,9.221431,33.453790000000005,9.211823,5.1338050000000015,26.73198,4.817151,18.84691,9.395731,22.12045,16.04721,10.1712,4.333378,5.076473,8.993838,12.07946,3.935618,0.7039555000000001,24.12626,3
GSM616881,28.829320000000003,7.191041,25.42586,3.852731,8.024706,9.805985,22.60309,8.070545,37.88199,20.91657,8.356314,2.53521,5.850785,29.71973,8.651451,3.396929,35.10625,7.760582,23.84581,11.97719,18.42271,16.479029999999998,3.359116,5.47057,8.047936,4.321199,6.629878999999999,8.131518,3.191868,20.85745,3
GSM616882,23.77626,17.48316,10.10682,6.771261999999999,9.59325,21.58414,18.10195,3.892839,27.17046,19.32724,16.3864,16.404339999999998,10.82749,27.00992,6.004245,18.08396,33.56543,7.084455,12.84988,18.12677,20.6473,20.88059,3.824851,8.554661,20.48414,13.5715,14.49536,16.623739999999998,4.42211,22.39671,3
GSM616883,26.321579999999997,11.54548,25.44369,2.603524,12.07268,14.37144,20.354470000000006,3.751434,28.987790000000004,18.95607,6.853692,26.07523,9.282545,29.60003,7.199047,3.669464,36.49321,11.76999,17.84713,12.90875,30.1077,23.22025,2.8551490000000004,6.4683449999999985,13.17249,15.84576,6.260606,8.733624,2.976656,16.43029,3
GSM616884,29.93129,12.07559,11.11045,3.977521,15.0102,16.78868,17.036739999999998,5.444441,27.16109,18.64525,13.19566,21.7231,16.76214,28.74672,5.340454,11.52145,29.498590000000004,13.51842,7.584888,8.830983999999997,17.2176,23.88505,2.668509,10.48901,6.0999360000000005,14.848720000000002,8.692711,13.11612,6.939649,20.83543,3
GSM616885,24.62777,6.056373000000002,18.62668,11.0052,10.97227,11.22307,17.3446,6.938275,25.59883,19.11803,5.8322,25.84438,5.187037,32.07627,7.003122,2.510389,34.99682,3.95969,18.8163,10.73489,20.97641,20.67954,2.474953,6.97987,11.23985,9.013946,6.167422,5.141872,6.9571830000000014,22.03628,3
GSM616886,29.18433,17.80613,8.326818,5.031957,9.209435,11.16231,20.44415,1.635977,29.88997,23.09465,7.944808,3.404027,18.0769,34.31629,6.6390600000000015,3.243229,33.132909999999995,7.774105,2.980592,16.69926,23.51595,21.40229,4.698337,2.544817,7.18565,7.629554,2.532637,2.460576,3.4078120000000003,22.41332,3
GSM616887,26.56125,12.48342,3.844082,3.4548970000000003,10.5465,16.832620000000002,15.03509,5.394533999999998,27.69721,19.72713,9.578239,1.911305,22.34774,29.442870000000006,6.216412999999998,3.566171,36.3419,11.3494,4.88508,15.96294,17.313979999999994,20.78255,2.684801,8.678328,9.765318,10.81434,6.8455309999999985,8.655515,10.98737,20.58085,3
GSM616888,28.0616,13.616270000000002,5.919436,11.66272,10.64094,21.715,16.50112,4.311435,26.66748,18.37106,14.04505,8.434178999999999,14.10489,26.31842,5.173234,11.9356,31.045440000000006,17.4853,12.36299,22.36309,22.78891,22.21841,2.443591,12.54829,9.479866,10.64334,10.89857,17.59966,2.355423,21.71088,3
GSM616889,28.58959,10.58846,15.64289,4.628082,5.028301,13.752720000000002,16.81632,4.430303,25.16157,21.83513,8.862703,12.88837,8.819386,33.48315,8.468616,3.469163,35.84557,7.022983,22.53853,9.198888,24.94492,25.26315,3.55591,5.535188,6.4047730000000005,6.92135,8.990369,11.27672,9.772207,19.85116,3
GSM616890,35.69513,7.1545440000000005,14.60218,1.334901,2.328398,11.48273,29.31612,2.375503,39.24321,18.94613,10.97801,4.927416,10.18159,34.46206,6.9520339999999985,6.953643,33.88655,11.02854,20.60863,7.399499,24.70569,10.75067,3.567654,10.90638,2.759875,5.766001,8.603517,12.08605,1.719907,18.88164,3
GSM616891,29.742390000000004,22.56853,15.607999999999999,3.579464,11.79297,16.035999999999998,18.4765,3.128795,30.716140000000006,23.15399,8.171878,18.31097,10.84783,28.656240000000004,8.820514,3.219651,32.85494,6.331311,21.47038,11.94972,30.23675,13.39345,4.859335,8.720592,14.04024,15.0996,6.371849,7.728553,9.655367,18.12819,3
GSM616892,25.25352,7.231216000000001,25.06841,5.076727,13.4877,14.24562,16.94772,2.876653,25.31138,18.15954,9.04849,15.34314,9.970032000000002,29.67629,6.53722,4.817366000000002,32.63756,13.29248,17.782339999999994,18.70531,26.81319,24.40832,2.091587,6.007398,10.03994,11.53973,5.264196,6.177069,8.22573,17.22314,3
GSM616893,27.568409999999997,19.21642,5.620865,3.544824,10.20053,18.07165,18.42644,2.936157,25.46378,19.22153,10.30907,11.88994,17.42085,28.28391,5.520908,6.735817,31.19031,15.70181,6.232869,24.25455,26.597240000000006,23.02215,6.666536,9.850926,11.3924,18.54117,8.392775,15.28743,12.82754,22.72069,3
GSM616894,31.1205,8.635002,10.30031,3.987263,11.56706,14.1347,18.37332,4.995677,29.1045,19.49565,7.921546,5.409667,20.11512,28.73087,6.951768,3.820266,34.67303,13.67063,5.512016,17.60025,0.8918003000000001,14.99059,2.534553,6.721457000000001,8.563889,7.8117990000000015,6.663776,8.815677,6.387867,26.34953,3
GSM616895,25.57387,12.28236,6.8642330000000005,5.493642,10.87408,14.48427,14.93357,6.181474,27.14972,18.69909,10.51159,10.899000000000001,13.1701,27.84492,6.334229,5.0213410000000005,33.59859,11.16899,8.067786,24.15886,23.87716,24.94429,2.760184,4.337989,12.42306,11.14863,7.990546000000001,9.623213,7.351698,24.28009,3
GSM616896,23.27179,14.7463,9.074382,4.36972,6.9328059999999985,25.14491,16.24833,13.91094,29.21095,16.255029999999998,21.07895,14.542320000000002,9.031366,22.20891,6.258352,19.12012,32.57113,22.59199,18.80363,7.951182000000001,19.29651,18.03262,2.317125,18.56419,14.25011,14.53496,19.57406,30.09989,3.734936,17.56475,3
GSM616897,29.002509999999997,25.74459,16.55891,9.522367,13.43279,15.59709,16.043470000000006,1.628873,31.37141,18.97648,9.602747,14.02498,4.6603309999999984,27.80259,7.962901,7.143788000000002,32.90576,3.84969,4.4103650000000005,3.857427,23.72708,24.68936,12.30615,7.063972,6.959980000000002,18.66865,6.470151,10.33234,5.502856,22.1116,3
GSM616898,28.36807,17.07657,6.70136,6.587286,9.313563,16.82532,16.34921,8.951366,31.000190000000003,21.71699,7.905983,9.091403,15.43204,27.49679,8.876544,3.700217,28.985740000000003,12.37408,16.47085,12.61938,18.27184,22.03703,3.70402,10.26934,9.936212,10.61154,8.379236,9.046771,12.35496,17.59285,3
GSM616899,26.251659999999998,7.133473,16.08985,3.783506,8.417843,11.72566,17.01462,4.243672,29.03016,17.21043,7.345753999999999,10.96607,17.921129999999994,29.62372,7.630862,2.780411,34.81831,12.30675,21.8175,9.240251,27.0824,18.91374,1.536024,5.260751,8.425007,10.32392,3.812287,4.805283,5.9191379999999985,16.1317,3
GSM616900,26.22547,24.86718,15.63581,7.5322429999999985,11.84531,17.6376,18.27809,1.916105,28.78967,19.05428,9.904898,7.536153,20.30691,28.53899,4.844426,5.907822,33.53775,7.1152419999999985,5.342793,17.44514,24.64845,26.770940000000003,12.32967,2.838098,8.398822000000001,10.9207,5.211429,9.43246,1.043926,20.51463,3
GSM616901,30.1058,10.89499,7.928928999999999,3.248117,12.82318,14.90694,18.88374,3.761992,27.86935,22.88318,6.490182,6.038664,20.45049,29.39116,7.799875,1.685746,24.23858,11.9983,5.192119,25.32268,19.99661,20.21826,3.3162550000000004,7.216522,8.242602999999999,10.19273,4.853103,6.281269,7.956888,26.83046,3
GSM616902,24.3221,15.62027,16.1585,12.96946,5.582855,12.1068,16.2494,7.686742999999999,27.79481,21.55261,7.770318,18.77282,11.21208,25.74233,8.548147,3.098146,31.35078,4.8228860000000005,8.685228,18.84618,28.711170000000006,21.03242,5.345029,2.8492610000000003,7.747955,8.527377,3.5132730000000003,6.471044,6.24142,23.10658,3
GSM616903,24.53819,14.10294,12.38646,13.2718,10.65121,13.66492,17.827360000000006,4.722157,26.28517,19.62539,8.600257000000001,26.38942,13.55878,31.32441,4.796056,4.97497,30.04832,10.22607,11.82727,19.96667,23.37425,27.30053,4.940494,6.281756,11.45334,11.15078,4.687882,7.495571000000001,5.955678,20.97677,3
GSM616904,25.02145,22.05732,8.311152,5.675794000000002,11.29333,17.68251,16.12191,1.775416,30.81207,17.26557,13.53336,17.69959,11.19561,20.88616,6.663187,13.532570000000002,30.34833,11.75457,20.27164,15.22226,25.0167,21.08265,7.964060000000001,8.614672,11.92202,12.1868,11.97603,12.70255,6.533745,21.58822,3
GSM616905,28.17891,16.46011,5.859984,8.748207,12.52265,18.32611,16.49713,3.568083,28.42562,20.05547,11.20876,9.557562,11.51802,28.09894,5.415422,8.561691,31.72229,14.66383,12.36322,17.062160000000002,20.64638,26.4735,5.529968,5.305171,14.23196,13.22824,7.779039999999998,16.23485,1.28823,24.38661,3
GSM616906,23.30285,15.21308,8.792515,2.4751060000000003,3.047708,22.4924,18.30055,11.7471,32.60991,12.49268,12.50418,18.55033,8.704543,21.36164,8.165528,8.117544,26.42596,17.88851,7.758945,17.3489,26.06603,6.541679,4.858669,16.95526,13.56646,21.031270000000006,13.86905,17.31189,13.01915,20.68725,3
GSM616907,26.979570000000002,16.05085,12.76423,5.6404809999999985,10.15839,14.2961,18.70833,9.957737,35.6711,19.5082,8.05457,21.8814,14.08286,28.34364,5.226811,3.88891,31.75653,10.69293,1.784712,16.835539999999998,24.87675,12.37314,3.805986,5.951088,16.26887,14.00689,4.647969,10.39335,9.34951,21.27237,3
GSM616908,25.31336,14.17026,4.105766,11.43217,8.821907000000003,14.36245,12.8798,4.09987,24.42239,18.18164,8.562716,22.37356,18.71956,25.87176,7.288817,5.2575,33.09058,9.786019,18.95529,21.0747,25.10921,23.66538,2.8045560000000003,5.516615,9.53618,15.153770000000002,8.754791,8.226242999999998,9.18142,20.88603,3
GSM616909,27.051379999999998,7.279908,22.275270000000006,3.362946,6.957839,13.12781,17.14086,7.0684320000000005,25.04264,15.39971,6.231461,19.51545,10.5478,27.20294,5.586812,2.495496,36.05579,5.815921,15.32315,16.03566,26.58183,17.8874,3.257312,4.921649,9.093907000000002,14.52258,5.285257,9.542706,3.018381,16.89428,3
GSM616910,18.32453,16.72535,8.734505,6.156702,4.093572,22.82636,16.27807,11.030999999999999,24.76416,12.51705,24.31574,20.96531,8.120028999999999,22.43473,3.994661,28.58444,29.66601,23.53692,18.74156,14.16358,16.976960000000002,14.3355,4.776357,19.8515,14.33148,10.78496,20.85417,29.59343,1.7607279999999998,18.95343,3
GSM616911,28.646079999999998,13.5779,11.87005,5.712108,10.06597,16.66885,14.16929,10.68475,27.54431,17.939410000000006,9.242559,2.999942,8.244144,22.41464,8.613481,6.155305,32.72695,7.120414,10.84715,9.499018,19.15573,9.727658,6.217152,8.776237,7.349169,10.75957,8.077008,9.130919,12.7128,21.65494,3
GSM616912,26.27277,10.66602,4.422346,7.713064,8.586692999999999,20.41036,17.663629999999994,3.7153,29.43831,15.9098,15.10815,1.218133,11.94146,24.24173,6.606433,11.29419,32.046240000000004,24.18963,3.242286,16.20506,23.76384,20.68242,2.549635,11.47527,6.749516000000002,10.73792,12.20824,20.37783,7.016823,25.22072,3
GSM616913,29.42622,13.76237,5.771984,10.21034,10.96,15.33758,17.58064,2.006815,26.71998,19.96946,8.400875,6.386625,14.84367,32.70778,3.624585,4.752887,30.497,9.787971,4.4751379999999985,21.72121,4.676978,26.42702,4.488559,7.5015740000000015,5.780422,14.6572,5.135715,8.574394999999999,5.1444480000000015,19.38554,3
GSM616914,27.130509999999997,15.35545,9.287251,8.483857,7.284691,18.20537,16.562520000000006,15.49154,30.0127,15.72736,17.03105,9.772292,10.78077,29.9928,6.2759230000000015,14.31716,31.83168,17.31571,7.000054,13.08885,15.173429999999998,15.53837,5.280884,16.734920000000002,12.93159,9.598421,12.24788,22.45341,4.114548,24.060270000000006,3
GSM616915,34.03085,25.26449,12.24259,4.077312999999998,8.063917,16.009529999999998,25.66698,7.400836,37.22403,18.72595,16.33586,10.12287,20.77027,35.67529000000001,7.041088,15.46301,25.3872,9.389175,5.1581790000000005,20.82888,28.30508,24.11212,8.035150999999999,6.578104,4.7454800000000015,8.289545,14.88292,9.470316,1.46641,25.91692,3
GSM616916,27.60697,15.72492,16.71167,9.221905,10.51804,16.83371,16.22808,1.144308,26.09345,19.9349,12.02195,14.49238,12.27206,33.230290000000004,7.167845,8.758453999999999,35.34478,3.709859,15.199370000000002,6.4618150000000005,16.12237,25.05479,6.0395080000000005,7.316719,13.01365,15.51366,9.260904,6.172764,2.192076,17.14467,3
GSM616917,29.77044,7.583633,6.130856,5.741189,11.40342,12.3662,17.27739,5.853307,31.02983,20.52775,6.266301,3.129611,14.42455,31.55455,9.260063,2.885855,32.08351,7.033403,6.114448,16.78979,23.34214,25.65151,1.985555,4.091989,6.020294,12.85655,3.499585,6.130682,5.103351,23.7456,3
GSM616918,28.94353,16.62801,24.63997,6.694046000000001,10.47675,14.75823,18.02727,17.26295,27.70785,18.44902,5.885072,28.3632,11.93471,30.83832,6.16872,3.2973510000000004,31.78006,13.71394,8.841743,19.78896,23.90099,19.65108,7.071347,9.131693,6.7971210000000015,11.29058,6.144265,10.21276,2.786314,19.86226,3
GSM616919,23.316110000000002,9.893591,11.33849,4.90498,5.358386,16.92502,19.8961,4.701069,35.52715,14.59346,18.63917,25.98174,14.43878,30.339170000000006,5.566303,16.36552,34.57498,9.976696,17.09733,13.20013,28.12761,18.28946,1.961056,15.56479,5.035522,11.76523,11.70788,20.61723,3.600172,18.03155,3
GSM616920,30.00573,12.31171,8.359668,10.71616,11.23244,15.34849,15.10002,8.617217,25.01156,22.99789,8.524569,7.846961999999999,17.14273,32.972,4.857281,4.990891,30.4724,18.21432,9.38482,19.55121,12.24198,27.67021,3.093115,9.191108,7.241796000000001,14.052979999999998,7.526658999999999,11.58402,4.391947,21.37292,3
GSM616921,30.46688,9.179216,13.854920000000002,6.084239,6.465848,10.48589,18.45413,1.496175,32.87125,19.87896,7.372542,6.554892999999999,12.99325,29.28855,9.298974,6.093799,33.26823,5.212781,15.23464,19.42615,12.02836,20.88137,3.452642,4.512985,12.84603,5.211221,5.872762000000002,10.89008,13.55821,26.36049,3
GSM616922,26.46006,8.830372,18.46473,9.167379,10.49948,14.49609,19.45768,5.48196,33.420359999999995,20.8824,6.944986,3.490121,18.64476,33.4999,4.043891,3.605468,31.99871,8.29566,4.156899,21.6226,26.72574,24.69507,2.3533060000000003,4.936021,9.132636,6.822203999999998,6.647697999999999,11.82449,11.87029,22.003870000000006,3
GSM616923,7.8120389999999995,19.18955,16.28237,2.793611,2.5456380000000003,28.49421,22.23727,15.8587,38.46144,5.78774,31.522140000000004,23.14791,2.052759,1.509508,7.018886,37.44855,27.82236,17.950470000000006,8.773364,7.519461,13.16309,3.564454,3.111278,12.91693,4.4462519999999985,21.78677,29.93849,24.53665,1.83004,16.05621,3
GSM616924,29.329759999999997,8.245559,14.17097,5.348361,5.258942,13.81047,19.1479,9.589107,35.31,22.18679,7.462658,4.130736,15.43896,33.69296,7.063,2.8043310000000004,32.0628,8.954696,12.13036,25.32769,17.42768,18.43379,1.818869,9.399655,6.715304,12.08984,7.938344,7.990744999999999,7.691418,27.201290000000004,3
GSM616925,27.732709999999997,24.12631,4.83637,14.61839,9.767576,17.3612,14.38671,4.31241,26.11256,21.23064,15.44196,8.558178999999999,13.62628,26.47541,4.014221,15.499479999999998,34.69894,12.52793,17.71198,19.67449,20.70163,19.98063,8.930409,3.66415,12.34969,10.2865,10.12379,16.97154,4.746697,23.59478,3
GSM616926,29.214709999999997,15.398220000000002,16.805139999999998,10.68283,7.603158,13.63502,18.76289,16.1587,29.87293,21.14162,9.559572,5.528641,11.45165,37.22289,6.855777000000002,6.490558999999998,30.77815,14.097929999999998,6.631364,18.84305,26.29113,19.58277,5.4849120000000005,7.18998,3.4361650000000004,5.022248,8.236697999999999,19.05515,2.85147,23.18018,3
GSM616927,25.37105,15.6563,24.30218,5.396757,8.790641,14.45445,15.805270000000002,11.76423,27.23848,11.00744,15.627579999999998,28.3754,9.098519,18.0261,3.889208,17.568820000000002,30.88457,19.44699,19.8977,22.50682,26.34013,11.79143,7.074153,16.017139999999998,10.89868,4.667795,10.79117,12.06197,2.163899,13.93366,3
GSM616928,25.93362,26.80066,19.77844,3.4593190000000003,9.767675,18.00125,19.72689,16.29567,32.83088,14.34799,11.85231,16.5304,4.071112,23.840999999999998,9.898545,8.675581,36.52557,7.777891,16.53214,17.662589999999994,25.96406,11.79301,5.913086,10.79714,3.5713470000000003,10.99213,13.775720000000002,11.64423,5.853967,15.81225,3
GSM616929,33.42951,8.95465,13.19057,8.051234,7.068998,9.849021,19.96066,7.121971,34.31498,19.25113,12.85321,5.993268,11.71387,37.23088,8.36223,6.676972,20.74885,8.654247,11.48915,12.15663,19.24741,21.649520000000006,3.038675,9.410475,5.442046,4.460749,13.959979999999998,17.36348,12.9027,26.71063,3
GSM616930,27.745890000000003,12.71292,9.309898,6.365004,8.208682000000001,15.24005,18.29383,5.546603,28.36737,21.24296,8.418286,14.59434,15.69141,31.22375,6.3450120000000005,4.011922,31.27676,13.81178,6.807573,25.00702,24.93789,25.00701,3.493374,3.934029,7.840427,11.06045,5.033937,9.693424,1.692506,22.84406,3
GSM616931,28.61422,11.29045,11.6129,7.350405999999999,8.164302000000001,15.50309,19.20719,4.26199,32.74739,19.38472,7.752003,9.052578,18.38689,32.95343,6.6450809999999985,3.365014,29.18882,14.68169,7.376355,22.13789,25.34079,13.78323,2.822309,6.549111,18.54469,9.969705,3.950695,7.576511,8.63902,19.87297,3
GSM616932,28.442290000000003,8.273995,14.35978,7.1445110000000005,8.906889999999997,17.84828,16.53011,5.563488,27.24832,20.18278,7.406424,7.524171000000001,16.6203,31.65396,6.732707,3.903581,32.35214000000001,9.434237,16.82674,16.975089999999998,19.3777,23.81506,3.092348,7.8482059999999985,10.80648,13.80031,8.858319,13.01914,10.11298,22.0405,3
